pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,Neural_Net_S235JR_Gear_Normal_3,Random_Forest_S235JR_Gear_Normal_3
-39.33779800000001,209.482,386.545971,19200.0,9.599997499999802,0.0,0.0,-8.91022170867832e-12,0.0,0.0,0.0,-0.9597167999999996,-4.682861300000001,-0.0893555499999999,-3.12052005,0.0,0.0,0.0,0.0,0.0,,
-39.145798,209.482,386.545971,19200.0,9.600000000000186,0.0,0.0,0.0001250000191958,0.0,0.0,0.0,-0.9326171999999996,-4.6657715,-0.0869140999999999,-3.18717035,0.0,0.0,0.0,0.0,0.0,,
-38.95379795,209.482,386.545971,19200.0,9.600002500000038,0.0,0.0,0.0001249999925505,0.0,0.0,0.0,-0.9145506999999996,-4.649414,-0.0830077499999999,-3.240747,0.0,0.0,0.0,0.0,0.0,,
-38.761797900000005,209.482,386.545971,19200.0,9.60000249999986,0.0,0.0,-8.91022170867832e-12,0.0,0.0,0.0,-0.9365233499999996,-4.6464843,-0.0837401499999999,-3.25766605,298.52436911797423,-253.0640516045869,83.71323788891233,391.35433199571656,1.4399999999877764,,
-38.56979795,209.482,386.545971,19200.0,9.59999749999998,0.0,0.0,-0.0002499999940681,0.0,0.0,0.0,-0.9582519499999996,-4.64770505,-0.0864257499999999,-3.2704834499999995,597.0486231796722,-506.128063918336,167.42645358945347,782.7085508198229,5.159999999974389,,
-38.377798,209.482,386.545971,19200.0,9.599997500000155,0.0,0.0,8.853328280992306e-12,0.0,0.0,0.0,-0.9458007999999996,-4.6474609,-0.0847166999999999,-3.28509515,597.0486231796804,-506.12806391833885,167.42645358945504,782.708550819831,10.199999999982538,,
-38.18579795,209.482,386.545971,19200.0,9.600002500000038,0.0,0.0,0.0002499999940112,0.0,0.0,0.0,-0.9465331999999996,-4.649414,-0.0854490999999999,-3.28765865,597.0488532922093,-506.1281424999972,167.4264979661902,782.7087771630272,16.079999999987194,,
-37.9937979,209.482,386.545971,19200.0,9.60000249999986,0.0,0.0,-8.91022170867832e-12,0.0,0.0,0.0,-0.9567870999999996,-4.65405275,-0.0886230499999999,-3.2807373,597.0488532922011,-506.1281424999944,167.4264979661886,782.7087771630192,22.679999999978463,,
-37.8017979,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-0.0001249999926073,0.0,0.0,0.0,-0.9880371499999996,-4.6579591,-0.0895996499999998,-3.2794555,597.0487382359485,-506.1281032091738,167.42647577782466,782.7086639914331,29.75999999998021,,
-37.60979795,209.482,386.545971,19200.0,9.59999749999998,0.0,0.0,-0.0001250000014891,0.0,0.0,0.0,-0.9694824999999996,-4.6596680500000005,-0.0898437999999999,-3.28970945,597.0486231796722,-506.128063918336,167.42645358945347,782.7085508198229,37.31999999999243,,
-37.41779795,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,0.0001250000014323,0.0,0.0,0.0,-0.9340819999999996,-4.6601564,-0.0898438499999998,-3.29868165,597.048738235933,-506.12810320915935,167.426475777819,782.7086639914171,45.59999999999127,,
-37.2257979,209.482,386.545971,19200.0,9.600002500000038,0.0,0.0,0.0001250000014323,0.0,0.0,0.0,-0.9287108999999996,-4.661865349999999,-0.0900880499999998,-3.2935546,597.0488532922093,-506.1281424999971,167.4264979661902,782.7087771630272,54.47999999998137,,
-37.0337979,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-0.0001250000014891,0.0,0.0,0.0,-0.9323730999999996,-4.664794949999999,-0.0913086999999999,-3.2904785000000003,597.0487382359485,-506.1281032091738,167.42647577782466,782.7086639914331,63.83999999998196,,
-36.8417979,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,0.0,0.0,0.0,0.0,-0.9562989499999996,-4.66772465,-0.0920410999999999,-3.28612065,597.0487382359485,-506.1281032091738,167.42647577782466,782.7086639914331,73.19999999998254,,
